State,CountyName
NY,Tioga
OH,Hamilton
MI,Kent
OH,Trumbull
MI,Calhoun
OH,Lake
OH,Perry
MI,Saginaw
OH,Medina
PA,Lancaster
CA,Riverside
NY,Genesee
IN,Vermillion
IA,Hancock
MI,Barry
MS,Panola
LA,Saint Charles
IN,Owen
AL,Colbert
PA,Montgomery
MI,Kent
NJ,Cape May
TX,Bexar
PA,Lawrence
MD,Montgomery
NH,Merrimack
AR,Crawford
PA,Montgomery
NJ,Cape May
PA,Cumberland
PA,Northampton
CT,Tolland
MO,Franklin
MO,Saint Louis
IN,Marshall
MI,Oakland
DE,Kent
NY,Otsego
PA,Fayette
NC,Henderson
IN,Johnson
NC,New Hanover
PA,Bucks
OH,Williams
PA,Allegheny
TX,Denton
LA,Saint Charles
NY,Rockland
CA,Santa Clara
OH,Greene
CA,Monterey
IL,Peoria
MI,Eaton
TN,Blount
NY,Oswego
TX,Cherokee
CA,Riverside
AL,Colbert
PA,Lancaster
MO,Saint Louis
PA,Allegheny
PA,Beaver
LA,Ascension
OH,Guernsey
NC,Brunswick
MI,Genesee
OH,Warren
AL,Tuscaloosa
PA,Montgomery
NY,Orleans
CO,Weld
MO,Jefferson
MS,Lawrence
NJ,Gloucester
FL,Flagler
IN,Marshall
IL,Winnebago
VA,New Kent
NJ,Warren
IL,Peoria
OH,Clark
PA,Lehigh
NY,Jefferson
OH,Hamilton
IN,Gibson
VA,Fairfax
PA,Schuylkill
NJ,Gloucester
VA,Albemarle
NY,Nassau
MS,Webster
FL,Volusia
GA,Clarke
GA,Chatham
PA,Allegheny
VT,Chittenden
LA,Evangeline
IN,Miami
HI,Maui
IL,Macoupin
PA,Cumberland
NJ,Monmouth
OH,Wood
AR,Washington
NY,Nassau
NY,Livingston
OH,Wayne
OH,Franklin
NC,Randolph
PA,Luzerne
FL,Putnam
NY,Onondaga
PA,Luzerne
AZ,Maricopa
IN,Newton
MN,Hennepin
IN,Lawrence
VT,Rutland
PA,Chester
TX,McLennan
IN,Scott
NH,Rockingham
VA,Botetourt
MI,Oakland
NY,Cattaraugus
CA,Sacramento
MN,Hennepin
TN,Jackson
MD,Harford
FL,Orange
MI,Berrien
MI,Saint Joseph
CA,San Joaquin
VA,Botetourt
PA,Carbon
CT,New London
MA,Franklin
CA,Kern
IN,Marshall
NJ,Camden
FL,Palm Beach
IL,Will
MD,Baltimore
KS,Dickinson
MI,Jackson
NY,Madison
PA,Butler
FL,Lake
PA,Dauphin
CA,Placer
MI,Muskegon
NC,Gaston
PA,Allegheny
VT,Windsor
PA,Montgomery
OR,Douglas
CA,San Joaquin
OH,Williams
IN,Elkhart
MD,Talbot
NY,Orange
TX,Ellis
PA,Armstrong
PA,Northampton
IL,La Salle
TX,Cameron
AR,Boone
MN,Clay
NV,Clark
MD,Frederick
PA,Butler
NH,Belknap
OK,Garvin
MI,Oakland
IA,Wright
NJ,Warren
PA,Westmoreland
FL,Palm Beach
NJ,Hunterdon
AR,Cleburne
PA,Luzerne
PA,Tioga
WI,Walworth
MA,Worcester
OK,Cleveland
AZ,Yavapai
OH,Lorain
MS,Jasper
PA,Armstrong
FL,Pinellas
AL,Jefferson
OH,Preble
PA,Mercer
IN,Switzerland
NY,Clinton
AL,Jefferson
AR,Garland
IN,Warrick
WI,Eau Claire
NC,Rowan
IN,Dearborn
IN,Posey
IN,Jackson
WI,Burnett
MI,Genesee
IL,Saint Clair
CA,Amador
OH,Hamilton
NY,Nassau
OH,Wayne
WI,Sauk
MI,Oakland
PA,Butler
FL,Brevard
IL,Saint Clair
MD,Baltimore
CA,San Diego
IA,Dallas
MD,Prince Georges
MI,Allegan
FL,Miami-Dade
VA,Franklin
PA,Lackawanna
NY,Onondaga
TX,Wise
NC,Davidson
VT,Washington
CA,Tulare
GA,Catoosa
PA,Chester
NH,Coos
PA,York
WI,Rock
MI,Jackson
PA,Chester
MD,Montgomery
IN,Marion
OH,Hamilton
NH,Merrimack
MI,Muskegon
NY,Schuyler
LA,Tangipahoa
NJ,Gloucester
MI,Cass
WI,Kenosha
SC,Beaufort
IL,DeKalb
TX,Johnson
WI,Adams
NC,Harnett
UT,Weber
NY,Westchester
CA,San Joaquin
IN,Boone
MD,Baltimore
MI,Berrien
FL,Hernando
MI,Eaton
NH,Merrimack
NJ,Ocean
IN,Harrison
NH,Grafton
HI,Maui
MO,Franklin
TX,Parker
AL,Walker
AR,Crawford
OH,Scioto
TN,Cheatham
PA,Luzerne
NJ,Warren
CO,Mesa
WA,Okanogan
TN,Humphreys
PA,Berks
KS,Sedgwick
MI,Van Buren
NY,Erie
NY,Suffolk
NY,Albany
PA,Luzerne
NJ,Middlesex
OH,Summit
WI,Racine
KY,Lincoln
IL,Ogle
PA,Montgomery
VT,Windsor
PA,Butler
MO,Saint Louis
WA,Spokane
PA,Armstrong
MS,Jasper
GA,Paulding
OK,Stephens
PA,Berks
FL,Pinellas
PA,Butler
WI,Dane
NY,Livingston
TX,McCulloch
TX,Dallas
MD,Garrett
PA,Schuylkill
PA,Westmoreland
PA,York
NJ,Sussex
OH,Hamilton
MI,Hillsdale
MD,Carroll
CT,New London
NY,Suffolk
VA,Fauquier
OH,Clark
MI,Monroe
VT,Orange
PA,Northumberland
IL,McHenry
NY,Albany
WA,Grant
PA,Luzerne
SC,Greenville
WI,Walworth
VT,Windsor
OH,Wayne
MD,Harford
NY,Orange
NH,Merrimack
PA,Lackawanna
OH,Hamilton
IN,Porter
NH,Hillsborough
OH,Scioto
PA,Erie
WI,Outagamie
MD,Charles
TX,Rockwall
PA,Luzerne
PA,Luzerne
WI,Racine
NY,Jefferson
CO,Weld
NY,Onondaga
IN,Johnson
MS,Smith
OH,Williams
ID,Twin Falls
CT,Litchfield
OH,Portage
PA,Chester
PA,Lackawanna
NY,Cattaraugus
IN,Randolph
CA,Sonoma
NY,Ontario
PA,Dauphin
PA,Beaver
IN,Allen
CA,Madera
GA,Coffee
MN,Hennepin
TX,Collin
MI,Allegan
NY,Clinton
IL,Lake
HI,Hawaii
IA,Dallas
PA,Fayette
WA,King
PA,Schuylkill
NY,Washington
PA,Washington
PA,Northumberland
OR,Clackamas
FL,Pinellas
MO,Crawford
MI,Van Buren
CT,Windham
MN,Saint Louis
PA,Centre
WI,Outagamie
CO,Routt
IL,Cook
NY,Montgomery
MD,Wicomico
GA,Polk
AZ,Pima
MO,Randolph
NY,Broome
MI,Montcalm
TX,Leon
PA,Northampton
NY,Ulster
NC,Union
VA,Shenandoah
WA,Yakima
FL,Bay
NY,Steuben
NJ,Cape May
IN,Steuben
CO,Adams
TN,Bradley
CA,Sacramento
OR,Benton
IN,Ripley
NH,Sullivan
IL,DeKalb
PA,Lawrence
PA,Beaver
WI,Fond du Lac
TN,Bedford
CO,Garfield
MD,Cecil
CA,Ventura
MN,Washington
WI,Outagamie
CO,Montezuma
NY,Ulster
PA,Fayette
PA,Cumberland
PA,Westmoreland
NJ,Camden
TN,McNairy
KY,Marshall
MI,Kent
VT,Windham
PA,Schuylkill
PA,Luzerne
KS,Sedgwick
MS,Jefferson Davis
MI,Jackson
PA,Erie
PA,Luzerne
IN,Ripley
SC,Sumter
NJ,Warren
CO,Boulder
NY,Nassau
OH,Tuscarawas
PA,Warren
NY,Madison
MT,Gallatin
PA,Chester
PA,Washington
NY,Orleans
PA,Northampton
PA,Allegheny
WA,King
CT,Windham
NC,Randolph
PA,Butler
CO,Arapahoe
WI,Outagamie
FL,Lake
NJ,Cumberland
OH,Wood
WI,Winnebago
NY,Orleans
MA,Hampshire
NC,Currituck
NY,Oswego
NY,Suffolk
NY,Chemung
MN,Kandiyohi
TX,Runnels
FL,Polk
NH,Hillsborough
NY,Ontario
SC,Florence
OR,Marion
AR,Pope
NC,Union
VA,Franklin
WA,Pierce
PA,Butler
OH,Coshocton
PA,Jefferson
FL,Sarasota
MI,Saint Clair
CA,San Bernardino
PA,York
PA,Beaver
PA,Mercer
IL,La Salle
NY,Albany
NV,Clark
SC,Orangeburg
MD,Howard
PA,Westmoreland
WI,Vilas
PA,Venango
NJ,Gloucester
MI,Ingham
IL,Macoupin
WI,Rock
FL,Walton
PA,Cumberland
OH,Hamilton
PA,Northampton
MI,Jackson
NC,Brunswick
NJ,Salem
PA,Lancaster
OH,Wood
MI,Mecosta
PA,Beaver
PA,Butler
NC,Nash
IN,Madison
NY,Otsego
PA,Butler
FL,Miami-Dade
IL,Effingham
MI,Genesee
PA,Chester
AR,Washington
MI,Lenawee
MA,Barnstable
MD,Calvert
PA,York
PA,Berks
PA,Westmoreland
FL,Monroe
IN,Adams
PA,Fayette
IN,Shelby
FL,Palm Beach
TN,Rutherford
IL,Winnebago
WA,Island
NJ,Warren
NY,Warren
PA,Fayette
NC,Nash
PA,Washington
NY,Genesee
NY,Suffolk
VT,Addison
NY,Steuben
WA,Jefferson
CT,Windham
NJ,Mercer
TX,Wise
MS,Marion
PA,York
NJ,Middlesex
MI,Mason
OH,Lorain
IL,Lake
PA,Franklin
IN,Carroll
PA,Washington
CA,Placer
MO,Dallas
TX,Tarrant
NY,Montgomery
NC,Franklin
PA,Allegheny
NJ,Somerset
IN,Jasper
NY,Nassau
PA,Chester
PA,Lancaster
NY,Schoharie
NY,Montgomery
NY,Steuben
VA,Orange
TX,Hutchinson
IN,Madison
RI,Newport
IL,Sangamon
VT,Windham
WA,King
MA,Barnstable
VT,Rutland
CA,Madera
NM,Valencia
PA,Lancaster
WI,Sauk
MS,Lee
NY,Seneca
IL,Henry
PA,Chester
IL,Peoria
IL,Tazewell
WI,Vernon
PA,Berks
OH,Hancock
PA,Lackawanna
CT,New London
MD,Washington
PA,Fayette
PA,Butler
VA,Shenandoah
NH,Sullivan
CT,Windham
PA,Lancaster
PA,Berks
NY,Onondaga
VA,Augusta
PA,Allegheny
PA,Mercer
MS,Hancock
VA,Bedford
NY,Onondaga
NJ,Cape May
MI,Shiawassee
GA,Habersham
WI,Dane
PA,Lackawanna
PA,Montgomery
NY,Lewis
IN,Hamilton
CT,Litchfield
CA,San Diego
OH,Summit
IN,Delaware
NY,Madison
NJ,Monmouth
WI,Burnett
IN,Howard
NH,Merrimack
WI,Kenosha
WI,Fond du Lac
WI,Grant
NC,Guilford
CA,San Bernardino
PA,Washington
PA,Montgomery
PA,Lawrence
PA,Lancaster
MI,Montcalm
MN,Hennepin
IL,Sangamon
MN,Carver
MI,Saint Joseph
OH,Portage
SC,Orangeburg
WA,Franklin
NM,Bernalillo
NH,Grafton
NY,Genesee
GA,Monroe
PA,Erie
PA,Beaver
NH,Hillsborough
NY,Ulster
IL,Cook
PA,Centre
PA,Lawrence
WA,Stevens
NJ,Cape May
MI,Ionia
CA,Humboldt
OH,Portage
MI,Ottawa
IL,Kane
PA,Berks
PA,Washington
PA,Clinton
NH,Grafton
IN,Greene
MI,Montcalm
TN,Campbell
MS,Lincoln
OK,McClain
NJ,Monmouth
MI,Shiawassee
PA,Carbon
SC,Lexington
TX,San Patricio
PA,Allegheny
PA,Schuylkill
NC,Nash
NH,Rockingham
PA,Blair
WA,Lewis
WI,Dane
CA,Riverside
PA,Dauphin
UT,Weber
OH,Ashtabula
MS,Tippah
PA,Carbon
PA,Allegheny
AZ,Yavapai
NH,Coos
FL,Miami-Dade
MI,Saginaw
KS,Brown
NH,Merrimack
VA,Hanover
PA,Armstrong
PA,Armstrong
NY,Nassau
PA,Westmoreland
NY,Genesee
NJ,Warren
NH,Carroll
PA,Lackawanna
MO,Franklin
IL,Sangamon
IL,Cook
WI,Walworth
IN,Saint Joseph
CO,Jefferson
NY,Dutchess
NY,Otsego
NY,Oswego
PA,Lancaster
TX,Hill
CT,New London
CT,Middlesex
NJ,Sussex
MA,Hampden
GA,Catoosa
PA,Lackawanna
NY,Suffolk
OR,Coos
VA,Augusta
OR,Columbia
NC,Durham
AR,White
MI,Allegan
CO,El Paso
PA,Washington
PA,Bucks
PA,Allegheny
KS,Dickinson
NY,Cortland
NY,Orleans
NC,Guilford
PA,Allegheny
OR,Washington
NY,Dutchess
MO,Saint Louis
OH,Lucas
MD,Wicomico
PA,Franklin
FL,Polk
NC,Burke
TN,Macon
PA,Indiana
OH,Greene
OH,Clermont
MI,Oakland
NJ,Warren
PA,Huntingdon
IN,Crawford
VT,Bennington
MI,Genesee
WI,Waukesha
PA,Beaver
GA,Meriwether
NY,Genesee
NY,Cattaraugus
FL,Broward
VA,Franklin
PA,Berks
WI,Walworth
NY,Oswego
KY,Hopkins
TN,Franklin
AR,Washington
MA,Bristol
OR,Clackamas
PA,York
MS,Scott
NY,Steuben
MA,Barnstable
OH,Wood
NY,Cortland
NY,Orange
WI,Racine
MD,Howard
PA,Lawrence
PA,Dauphin
TX,Austin
PA,Dauphin
NY,Orleans
NY,Livingston
OH,Erie
GA,Colquitt
GA,Henry
NH,Carroll
NH,Strafford
IL,Macoupin
FL,Martin
OH,Erie
FL,Alachua
NY,Ontario
IN,Elkhart
IL,McHenry
PA,Berks
MD,Anne Arundel
AL,Baldwin
NY,Lewis
NY,Jefferson
AL,Saint Clair
MD,Charles
NY,Genesee
NY,Onondaga
NY,Livingston
MI,Saint Joseph
GA,Walker
FL,Okaloosa
PA,Fayette
PA,Schuylkill
PA,York
WA,Whatcom
CO,Adams
OR,Linn
IN,Randolph
WI,Marinette
CA,Plumas
TX,Bexar
WI,Waukesha
PA,Blair
OH,Ross
OR,Josephine
NY,Onondaga
VT,Franklin
IL,Kane
NY,Warren
SC,Spartanburg
NJ,Middlesex
NJ,Cape May
NC,Brunswick
CO,Douglas
OH,Wayne
TX,Williamson
AL,Shelby
MD,Wicomico
IA,Plymouth
MD,Anne Arundel
PA,Montgomery
NJ,Ocean
CO,Boulder
PA,Washington
AL,Shelby
NH,Coos
NJ,Sussex
VA,Goochland
CA,El Dorado
PA,Mercer
OH,Trumbull
NH,Rockingham
TN,Lawrence
PA,Luzerne
NY,Westchester
PA,Centre
PA,Washington
PA,Westmoreland
PA,Beaver
PA,Centre
MA,Berkshire
OH,Cuyahoga
PA,Lehigh
FL,Santa Rosa
MO,Johnson
FL,Palm Beach
MO,Saint Louis
PA,Bucks
MN,Ramsey
OR,Yamhill
IL,Saint Clair
IN,Cass
PA,Allegheny
NY,Madison
MI,Hillsdale
SC,Oconee
OH,Fairfield
PA,Northumberland
MA,Barnstable
NY,Ulster
NY,Dutchess
PA,Schuylkill
SC,Bamberg
CA,Shasta
MI,Saint Joseph
VT,Rutland
PA,Lawrence
CO,Teller
SC,Florence
NY,Steuben
PA,Berks
MD,Anne Arundel
OH,Cuyahoga
TX,Bell
IN,Wabash
FL,Okaloosa
UT,Salt Lake
VT,Franklin
AR,Greene
TN,Franklin
TN,Tipton
NY,Nassau
WI,Dane
TX,Denton
PA,York
SC,Sumter
PA,Mercer
MI,Kalamazoo
NC,Forsyth
AL,Baldwin
PA,Chester
WA,Yakima
MI,Monroe
PA,Mercer
CA,San Bernardino
NY,Westchester
NJ,Warren
NJ,Cumberland
NY,Onondaga
FL,Bay
MO,Greene
MI,Saint Clair
MT,Missoula
AL,Jefferson
PA,Lehigh
IN,Blackford
PA,Westmoreland
SC,Orangeburg
PA,Westmoreland
NY,Onondaga
MI,Calhoun
IL,Lake
IL,Macoupin
MI,Berrien
CT,Hartford
PA,Lawrence
NY,Allegany
TN,Rutherford
MS,Lawrence
OH,Hamilton
NC,Catawba
MA,Worcester
CT,Litchfield
IL,Morgan
PA,Luzerne
WI,Walworth
IL,Tazewell
MI,Monroe
NY,Dutchess
MA,Worcester
PA,Lehigh
NJ,Warren
PA,York
MD,Prince Georges
NJ,Camden
PA,Westmoreland
NY,Suffolk
WI,Rock
CT,Litchfield
NY,Onondaga
NY,Genesee
NH,Cheshire
WI,Grant
IL,Peoria
IN,White
PA,Lehigh
IN,Kosciusko
CO,Montrose
VA,Roanoke
PA,Lackawanna
OH,Portage
MD,Kent
WI,Walworth
PA,Fayette
TX,Henderson
PA,Montgomery
VA,Frederick
CA,Madera
FL,Lake
PA,Cumberland
IL,Lake
PA,Clinton
NY,Seneca
PA,Washington
WI,Eau Claire
NY,Ontario
TX,Fayette
OR,Union
NJ,Ocean
PA,Lackawanna
MA,Barnstable
OH,Trumbull
PA,Washington
CO,Pueblo
OR,Multnomah
NY,Niagara
TN,Franklin
NY,Clinton
CA,Shasta
MN,Winona
OR,Crook
VA,Middlesex
TX,Grayson
FL,Walton
OH,Lucas
MI,Jackson
AL,Mobile
NE,Johnson
WI,Racine
NY,Orange
NY,Saratoga
IN,Dearborn
CO,Jefferson
PA,Lackawanna
MI,Oakland
NH,Merrimack
OH,Coshocton
MS,Lawrence
FL,Lee
IN,Clark
LA,Washington
NJ,Gloucester
GA,Jackson
OH,Hamilton
OR,Douglas
LA,Avoyelles
PA,Clinton
IN,Delaware
WI,Dane
IL,Lake
IN,Owen
FL,Pinellas
PA,Chester
PA,Chester
GA,Douglas
FL,Hernando
FL,Lee
PA,Indiana
PA,Luzerne
WA,Spokane
KY,Campbell
WI,Winnebago
AL,Walker
NY,Oswego
OR,Marion
IN,Fulton
OK,Mayes
HI,Hawaii
OK,Tulsa
CA,San Mateo
NY,Nassau
NH,Coos
FL,Palm Beach
WI,Dane
OH,Ashtabula
GA,Dekalb
CO,Elbert
VT,Addison
PA,Armstrong
KS,Shawnee
OH,Licking
NC,Davidson
CA,Calaveras
NY,Erie
SC,Florence
HI,Honolulu
NH,Rockingham
KS,Dickinson
MI,Hillsdale
NY,Cattaraugus
NC,Wilson
WI,Polk
WA,Skagit
CO,Otero
NY,Ulster
MD,Prince Georges
KS,Johnson
MD,Kent
MS,Clarke
MO,Bates
WI,Dane
CO,Jefferson
WA,Skagit
OR,Clatsop
VA,Frederick
CA,Lassen
TN,Blount
NJ,Ocean
NC,Stanly
PA,Luzerne
NJ,Bergen
NH,Carroll
GA,Chatham
VA,Loudoun
MO,Lincoln
FL,Broward
OH,Trumbull
NY,Columbia
MD,Montgomery
CA,Marin
CA,Mendocino
IL,Grundy
MD,Charles
MD,Anne Arundel
GA,Cherokee
TX,Bexar
IL,DeKalb
AR,Garland
VA,Campbell
MN,Grant
CO,Douglas
PA,Lancaster
OH,Hamilton
MO,Saint Louis
CA,San Mateo
MI,Berrien
MD,Garrett
PA,Berks
KY,Campbell
AL,Tuscaloosa
PA,Armstrong
AZ,La Paz
MD,Baltimore
OH,Cuyahoga
OH,Stark
VA,Fauquier
PA,Clinton
NC,Randolph
VT,Franklin
LA,De Soto
TX,Ellis
NC,Alexander
VT,Windham
MD,Baltimore
AR,Craighead
FL,Pasco
PA,Northampton
OH,Butler
MD,Baltimore
WI,Washington
PA,Allegheny
IA,Dallas
IN,Ripley
VA,Augusta
WA,King
MS,Jackson
WI,Brown
TN,Madison
PA,Beaver
PA,Bucks
NY,Suffolk
NE,Hall
KY,Lincoln
WI,La Crosse
AR,Saline
MA,Hampshire
PA,Bucks
FL,Lee
OK,Stephens
MI,Ingham
PA,Lancaster
CA,Shasta
CA,San Joaquin
IN,Sullivan
VA,Botetourt
DE,New Castle
OR,Yamhill
IN,Boone
WI,Walworth
FL,Gadsden
KY,Boyd
CA,Nevada
MO,Clay
MS,Pontotoc
MD,Talbot
NH,Cheshire
OH,Ashtabula
GA,Carroll
MI,Kalamazoo
WA,Yakima
MO,Franklin
PA,Lawrence
PA,Chester
WI,Dane
NC,Rowan
NH,Merrimack
PA,York
WI,Walworth
MI,Ionia
IL,Kendall
CA,Los Angeles
GA,Gwinnett
PA,Jefferson
CO,Teller
NV,Douglas
PA,Berks
WA,Skagit
KY,Henderson
MI,Monroe
WI,Dane
VT,Windham
NY,Jefferson
NY,Steuben
MD,Queen Annes
WA,San Juan
MT,Sanders
NY,Seneca
MI,Allegan
MO,Cass
OH,Hamilton
NY,Suffolk
PA,Washington
CA,Tulare
TX,Comanche
MO,Lincoln
FL,Marion
NY,Rensselaer
NY,Dutchess
IL,Tazewell
PA,Cumberland
OH,Stark
MA,Berkshire
NY,Niagara
NY,Schoharie
MD,Washington
PA,Cumberland
PA,Berks
NY,Nassau
WI,Burnett
NY,Jefferson
WI,Polk
WI,Brown
GA,Coweta
NY,Washington
IL,Lake
GA,Chatham
WI,Rock
PA,Venango
GA,Morgan
PA,Berks
TX,Wharton
OK,Pittsburg
PA,York
NY,Columbia
TX,Guadalupe
NJ,Sussex
OH,Summit
NJ,Cape May
FL,Wakulla
PA,Dauphin
FL,Lake
NY,Essex
VT,Windsor
OK,Kay
NC,Alamance
NY,Otsego
OR,Marion
OH,Hamilton
CO,Larimer
NJ,Sussex
NJ,Monmouth
WI,Marinette
WI,Grant
LA,West Baton Rouge
MA,Dukes
NH,Merrimack
VT,Lamoille
NY,Suffolk
MD,Prince Georges
IA,Pottawattamie
KY,Meade
NC,Guilford
NH,Grafton
CO,Larimer
FL,Charlotte
NY,Suffolk
MS,Lee
PA,Northumberland
NC,Nash
VT,Bennington
PA,Lackawanna
MD,Allegany
TX,McLennan
OH,Cuyahoga
NY,Nassau
MO,Cole
VT,Windsor
PA,Lawrence
MD,Montgomery
TX,Denton
IN,Harrison
PA,Schuylkill
NH,Strafford
PA,Fayette
NC,Carteret
PA,Chester
MD,Howard
NJ,Camden
IN,Grant
IA,Lyon
NY,Columbia
OR,Union
NH,Grafton
NC,Gaston
NC,Guilford
NY,Albany
PA,Montgomery
NY,Cattaraugus
NV,Lyon
CT,Litchfield
IN,Fulton
CT,New London
IL,Morgan
IN,Porter
MT,Missoula
IN,Dubois
IN,Clinton
MD,Montgomery
VT,Chittenden
VA,Frederick
AZ,Maricopa
IN,Floyd
PA,Fayette
AR,Saline
FL,Pinellas
FL,Monroe
NJ,Salem
MI,Lenawee
MI,Ottawa
MN,Hennepin
TN,Hamilton
IL,Vermilion
TN,Hawkins
PA,Berks
NH,Cheshire
CA,Contra Costa
NH,Belknap
PA,Mercer
NC,Wake
CA,Calaveras
TN,Williamson
MI,Hillsdale
OH,Fairfield
NH,Cheshire
GA,Walker
NY,Cattaraugus
LA,Caddo
PA,Schuylkill
TN,Davidson
MI,Jackson
NJ,Mercer
FL,Jackson
NC,Brunswick
NH,Cheshire
PA,Allegheny
TN,Hamilton
NY,Columbia
WI,Polk
MD,Kent
CO,El Paso
PA,Armstrong
IL,Peoria
OH,Fairfield
OK,Washington
OR,Douglas
MD,Harford
PA,Dauphin
PA,Allegheny
AZ,Cochise
NY,Rockland
PA,Huntingdon
MI,Jackson
SC,Spartanburg
OK,Carter
TN,Fayette
KY,Kenton
KY,Henry
WI,Rock
MI,Kalamazoo
OH,Medina
PA,Fayette
MI,Kalamazoo
WI,Walworth
MD,Anne Arundel
IL,McDonough
NJ,Monmouth
TX,Denton
IN,Delaware
NH,Belknap
MN,Blue Earth
MA,Essex
MD,Prince Georges
MO,Franklin
NJ,Cumberland
FL,Pinellas
TX,Fort Bend
WI,Kenosha
NY,Rensselaer
CT,Windham
PA,Fayette
GA,Haralson
OH,Trumbull
NY,Rensselaer
VA,Augusta
IL,Kane
NH,Merrimack
IL,Vermilion
NY,Erie
PA,Westmoreland
WI,Dane
MA,Berkshire
IL,McHenry
LA,Union
FL,Clay
AR,Cleburne
IN,Posey
IA,Pottawattamie
MI,Tuscola
WA,Jefferson
MI,Calhoun
NY,Cattaraugus
IN,Jasper
NY,Fulton
NJ,Monmouth
NJ,Salem
NY,Cattaraugus
NE,Washington
IN,Grant
MS,Walthall
PA,Erie
NY,Clinton
SC,Sumter
IL,La Salle
IN,Pulaski
IN,Shelby
IN,Montgomery
CA,Marin
NC,Union
NY,Columbia
MI,Berrien
PA,Washington
WI,Fond du Lac
LA,Terrebonne
KY,Kenton
MA,Worcester
TN,Madison
PA,Schuylkill
PA,Berks
IL,Peoria
OK,Mayes
PA,Washington
AL,Montgomery
NH,Grafton
PA,Butler
NH,Strafford
PA,Berks
SC,York
PA,Lackawanna
OH,Hamilton
MD,Harford
SC,Orangeburg
FL,Palm Beach
TN,Sullivan
MA,Franklin
NY,Erie
NY,Chemung
NY,Oswego
AL,Jefferson
WA,Spokane
VT,Windham
TN,Hamilton
WI,Sauk
PA,Westmoreland
IL,Cook
MI,Ottawa
IA,Dallas
PA,Lackawanna
MI,Montcalm
KY,Boone
NY,Cattaraugus
NJ,Warren
TX,Hockley
PA,Berks
PA,Bucks
IN,Tipton
PA,Berks
MI,Jackson
IL,Lake
IN,Wells
NJ,Cape May
NY,Columbia
IL,Rock Island
CA,Napa
NH,Grafton
FL,Lake
MA,Barnstable
MI,Tuscola
NJ,Monmouth
MD,Queen Annes
VT,Washington
IL,Lake
MD,Queen Annes
PA,Schuylkill
PA,Chester
NY,Cortland
OK,Pittsburg
IN,Wayne
PA,Luzerne
VT,Washington
WI,Fond du Lac
PA,Allegheny
TN,McNairy
LA,Caddo
NH,Cheshire
IN,Johnson
IL,Knox
AR,White
LA,Pointe Coupee
IN,Clay
MA,Worcester
CA,Monterey
NY,Orange
MI,Tuscola
KY,Hardin
MO,Saint Louis
NJ,Salem
MI,Cass
TX,Parker
IN,Jackson
WI,Waukesha
TN,Hamilton
NH,Merrimack
TN,Henry
NY,Genesee
OR,Marion
PA,Westmoreland
PA,Schuylkill
MA,Franklin
MD,Cecil
VT,Franklin
NY,Onondaga
MD,Garrett
CT,Hartford
NY,Seneca
NY,Jefferson
IN,Bartholomew
SC,Beaufort
OH,Hamilton
CA,Riverside
MI,Genesee
PA,Bucks
TX,Bell
MO,Boone
NY,Putnam
NY,Suffolk
AZ,Gila
PA,Berks
IL,Kankakee
VT,Windham
IA,Muscatine
OR,Linn
NJ,Camden
WI,Polk
AL,Cleburne
NH,Hillsborough
NC,Harnett
IL,Lake
IN,Newton
WA,Mason
WA,Spokane
VA,Augusta
PA,Montgomery
PA,Lackawanna
PA,Berks
AR,Faulkner
TX,Rockwall
NY,Madison
PA,Fayette
NY,Rensselaer
NJ,Camden
WA,Okanogan
NH,Hillsborough
IN,Tippecanoe
ND,Emmons
PA,Indiana
VA,Franklin
MA,Franklin
TN,Henry
NY,Washington
WI,Dane
IN,Parke
PA,Berks
PA,Lancaster
MO,Lawrence
MI,Midland
CA,Fresno
PA,Northumberland
IN,Sullivan
TX,Williamson
PA,Indiana
PA,Lackawanna
KY,Campbell
TN,Robertson
WA,Walla Walla
GA,Lowndes
OH,Butler
NY,Rensselaer
PA,Mercer
PA,Allegheny
IN,Lake
PA,Schuylkill
KS,Johnson
NC,Gaston
AL,Covington
IN,Vermillion
AL,Shelby
OK,Mayes
CT,Litchfield
AR,Faulkner
GA,Tift
TX,Lavaca
MA,Franklin
ID,Boundary
IN,Lawrence
MA,Berkshire
NY,Columbia
NY,Schenectady
GA,Pike
NJ,Monmouth
IN,Tipton
VA,Botetourt
NJ,Cumberland
TX,Hunt
WI,Dane
VA,Fauquier
OR,Douglas
NY,Ontario
CA,Butte
NY,Niagara
NJ,Warren
VT,Rutland
MD,Washington
FL,Volusia
NJ,Ocean
NY,Tioga
MA,Franklin
NY,Ulster
PA,Allegheny
FL,Putnam
CT,New London
AL,Tuscaloosa
NM,Dona Ana
MN,Steele
MA,Franklin
HI,Honolulu
VT,Windham
VT,Orleans
MA,Franklin
CT,New London
CA,Los Angeles
FL,Orange
IN,Steuben
PA,Northumberland
MI,Saint Joseph
AL,Cleburne
MI,Monroe
PA,Bucks
IN,Newton
NC,Chatham
WI,Winnebago
FL,Lake
OH,Lucas
NC,Stokes
MA,Hampden
WI,Outagamie
OH,Wood
WA,Chelan
NJ,Gloucester
NC,Henderson
KS,Sedgwick
MS,Clarke
PA,York
GA,Wayne
NY,Jefferson
LA,Madison
IL,Kane
OH,Williams
NH,Grafton
IN,Jennings
IN,Vermillion
VT,Addison
NY,Schuyler
PA,Allegheny
IA,Lyon
IL,Saint Clair
IA,Lyon
NY,Fulton
MI,Van Buren
VT,Orange
VA,Fauquier
